koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_srho,koi_prad,koi_incl,koi_teq,koi_insol,koi_dor,koi_ldm_coeff2,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_bin_oedp_sig,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,ra,dec,koi_kepmag,koi_fwm_stat_sig,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky,is_confirmed,log_koi_period,log_koi_prad,log_koi_teq,log_koi_insol,log_koi_depth,stellar_density,planet_to_star_radius_ratio
0.0,0,1,0,0,4.592401261,133.139791,0.272,4.96038,87426.0,0.62378,52.18,88.24,1678.0,1872.74,8.8597,0.3342,1644.8485,11840.263,5784.8,1,298.0,1.0,0.1515,7201.0,4.138,-0.08,1.724,1.488,291.26416,41.74884,12.93,,0.03934,0.06741,0.0051,,-0.019,0.014,0.023,0.033,-0.007,0.034,0,1.7214087586160933,3.9736823858148735,7.425953657077541,7.535691712511305,11.378559438421409,0.29039634554747024,0.2771686936420115
0.135,0,0,1,0,6.70995253,134.02352,0.616,2.297,86.0,2.3894,1.1,88.02,1120.0,372.31,17.85,0.3103,3.8515794,8.125563,9.8,1,201.0,1.0,0.1063,6461.0,4.396,-0.14,1.131,1.162,299.79675,44.163071,13.872,,4.02,3.7,,7e-05,0.21,-0.9,0.9,4.14,7.1,8.2,0,2.0425120306172437,0.7419373447293773,7.02197642307216,5.922409173667824,4.465908118654584,0.8031900380303639,0.008906507580247634
0.0,0,1,0,0,5.776794344,133.6275034,0.366,6.33505,121540.0,0.40438,129.2,87.65,2249.0,6048.96,8.93515,0.2989,4871.0435,24308.674,8022.8,1,234.0,1.0,0.1506,7666.0,3.658,0.24,3.601,2.153,293.89642,41.831772,11.61,0.0,-0.0838,-0.01569,-0.0054,0.0,0.007,0.029,0.03,-0.02,0.075,0.077,0,1.9135041795226495,4.869071729774468,7.718685495198466,8.707806939432782,11.708006933399451,0.046107828138531426,0.3285615615523974
,1,0,0,0,23.19923256,146.6907294,,2.09,,,,,,,,,,,,1,,4.0,,,,,,,287.91104,42.014042,15.778,0.003,1.5,-2.7,-0.00053,0.0011,0.22,-0.2,0.3,0.2,-0.2,0.3,0,3.186320920263098,,,,,,
0.0,0,0,1,0,0.503199724,131.90627,0.492,1.117,275.6,2.30804,1.06,80.97,1363.0,819.89,3.14,0.069,10.248591,36.27747,10.1,1,2656.0,1.0,0.9195,4013.0,4.639,0.26,0.63,0.63,286.1767,42.196529,14.155,,78.46,-68.08,,,6.621,-6.742,9.449,6.751,-6.502,9.373,0,0.4075959855087994,0.7227059828014898,7.218176838403408,6.710389117528287,5.622572419230658,2.519526329050138,0.015407872550729692
0.0,0,1,1,0,4.768540307,133.8648842,0.806,0.9938,347.6,9.9501,1.84,87.98,1010.0,246.11,22.868989,0.2521,4.0870533,15.929204,4.0,1,281.0,1.0,0.6842,5491.0,4.432,-0.3,0.887,0.776,296.20621,49.47205,14.189,0.0,1.79,-7.22,-0.00046,0.00233,1.632,-4.39,4.69,1.623,-4.5,4.78,0,1.7524190687925367,1.0438040521731147,6.918695219020472,5.509833581621267,5.85392513308592,1.1119643447257237,0.018996411330120463
0.0,0,1,0,0,73.91858615,154.696798,1.137,6.9735,184070.0,4.7136,89.96,89.41,484.0,12.95,110.83,0.3058,959.42725,2830.888,933.5,1,19.0,1.0,0.6794,6300.0,4.404,-0.26,1.057,1.028,291.73993,49.570808,15.401,0.0,0.0026,-0.1456,0.07,-0.08,-0.095,0.106,0.143,-0.08,-0.041,0.09,0,4.3164020059349255,4.510419849442281,6.184148890937483,2.6354795082673745,12.123076831727825,0.8704987518279977,0.7793846015227283
0.0,1,0,0,0,2.38793696,133.22902,1.193,17.302,114.3,0.00582,25.56,8.54,1674.0,1860.02,1.206,0.3179,3.651549,8.539365,41.7,1,562.0,1.0,0.0522,6769.0,4.379,-0.3,1.161,1.188,296.40967,43.876019,14.394,0.503,1.6,-0.7,-2.9e-05,1.5e-05,-0.07,0.14,0.16,-0.08,-0.02,0.09,0,1.2202211697690006,3.279406324608233,7.423568444259167,7.528880003494766,4.747537427275013,0.759136339558096,0.20160717835136438
,1,0,0,0,589.17968,185.0175,0.0431,10.2,253.4,4.87721,4.91,89.95,330.0,2.82,447.0,0.2118,,,7.7,2,,2.0,,5295.0,3.617,0.02,3.152,1.501,291.72916,38.070019,13.439,0.0,-2.5,-5.8,0.00067,0.00142,-0.84,-3.29,3.39,-0.9,-3.63,3.74,0,6.380427032909031,1.776645831418007,5.802118375377063,1.3402504226184837,5.538907831465967,0.047931615386849,0.014265028541678286
0.309,0,1,0,0,4.618767943,133.386655,0.004,6.03,32609.0,0.28609,32.36,89.96,1565.0,1418.08,6.8586,0.2998,344.28625,1726.6969,674.9,1,287.0,1.0,0.7121,6195.0,3.937,-0.58,1.781,1.0,297.31537,49.706081,11.685,0.0,0.0,-0.2889,-0.02424,-0.0215,0.006,0.003,0.006,0.048,-0.148,0.156,0,1.7261124126475997,3.507357577490546,7.356279876550748,7.257764053301674,10.392374268783366,0.17701425500096973,0.16638798222178347
0.0,0,1,0,0,3.60727417,133.77548,0.463,14.0841,841900.0,0.11474,221.55,83.8,1833.0,2671.63,4.2895,0.3264,471.1157,1259.5651,710.9,1,0.0,1.0,-1.0,7026.0,4.068,-0.36,1.785,1.36,286.90445,44.005508,15.076,,0.0522,-0.054,,,0.008,0.0,0.008,-0.011,0.015,0.019,0,1.5276363957957975,5.4051517954618635,7.51425465281641,7.890818285308281,13.643417709114573,0.2391245947491976,1.1366084895496662
0.0,1,0,0,0,2.565717939,133.22148,1.313,1.7084,1941.7,0.17055,180.8,70.33,4607.0,106664.85,3.9,0.2933,6.304176,50.83642,45.8,1,388.0,1.0,0.674,11360.0,3.636,0.21,4.712,3.504,292.61746,44.002048,10.846,0.0,-0.649,-0.011,0.000278,3e-06,-1.55,0.06,1.55,-1.42,0.13,1.43,0,1.2713654190046835,5.202907181743378,8.435549202375727,11.57745632982849,7.571834037044735,0.033492552912813625,0.3513747147023888
0.0,0,1,0,0,22.05274533,151.552457,1.247,5.5924,13858.0,0.28219,32.56,86.31,552.0,21.93,19.36,0.2665,79.83083,325.32214,343.5,1,30.0,1.0,0.6506,5510.0,4.608,-0.4,0.741,0.822,292.63339,44.001839,15.44,0.0,0.123,-0.001,0.0003,0.0013,0.023,-0.035,0.042,-0.088,-0.004,0.088,0,3.137784865604224,3.5133348815990053,6.315358001522335,3.132446096869813,9.536690120068803,2.0203061859556026,0.40238663720445095
0.0,0,1,0,0,2.881338104,132.909319,1.271,3.5943,2533.7,0.04516,31.58,62.0,1206.0,501.88,2.71,0.2676,19.295269,114.71242,111.3,1,224.0,1.0,0.4436,5783.0,4.539,-0.08,0.88,0.977,292.84973,44.060638,15.139,,5.93,2.3,-0.0074,,3.107,1.91,3.65,2.973,1.435,3.301,0,1.3561799663453946,3.4836986031738992,7.095893221097532,6.220351573049258,7.837830565826909,1.4336612509391435,0.3286297036297036
0.429,0,1,0,0,4.078355243,132.160073,0.368,6.4649,36133.0,0.18285,16.73,86.12,1113.0,362.07,5.438,0.2865,132.40573,1248.4381,310.0,1,243.0,1.0,0.9156,5872.0,4.481,-0.52,0.867,0.83,290.89172,44.16885,14.936,0.0,0.0156,-0.2509,0.0176,-0.0024,-0.094,0.016,0.096,-0.114,-0.016,0.115,0,1.6249874381022316,2.8752581200861167,7.01571242048723,5.894595653139661,10.494989529333873,1.273564075186724,0.17670718362759885
0.0,0,1,1,1,7.73590441,137.98785,1.205,4.4389,465.3,0.01141,21.3,68.62,884.0,144.83,3.3,0.2965,13.691884,52.450905,59.5,1,176.0,1.0,0.9764,5927.0,4.544,-0.3,0.86,0.944,291.27151,44.376362,13.241,0.0,10.52,-44.3,-0.0047,0.0201,2.778,-8.454,8.899,2.877,-8.582,9.052,0,2.16744147686393,3.104586678466073,6.785587645007929,4.982441559725474,6.144829203814275,1.4841460500333303,0.22680807564528493
0.018,0,1,0,0,3.530164642,134.77535,0.019,4.11466,69923.0,0.83079,35.71,89.86,1465.0,1086.97,8.1798,0.305,518.9992,5444.6987,731.2,1,386.0,1.0,0.0648,6208.0,4.226,-0.04,1.344,1.107,300.09155,44.41481,13.924,,0.5361,0.0107,,-0.0068,-0.003,0.018,0.018,-0.153,-0.018,0.154,0,1.510758283646848,3.603049197508743,7.290292882446597,6.99206885350632,11.155164216931075,0.4559842212554664,0.2433144732251875
0.0,1,0,1,1,94.225938,196.1319,0.213,22.08,530.4,0.07349,1.93,89.63,348.0,3.48,32.55,0.224,9.351767,15.880621,25.4,2,15.0,3.0,0.4547,5421.0,4.564,0.21,0.852,0.969,289.7439,39.286301,15.454,0.003,-1.26,-0.65,0.00066,0.0003,-1.2,-0.3,1.2,-1.3,-0.4,1.3,0,4.556252362670577,1.0750024230289759,5.855071922202427,1.4996230464268938,6.275515033325713,1.5667690819474365,0.020744122856798913
0.0,0,1,0,0,395.07333,244.4858,0.013,7.844,645.1,7.35662,230.33,90.0,1406.0,923.0,393.0,-0.1206,12.646576,17.391762,16.4,1,4.0,2.0,0.437,3599.0,0.679,0.04,98.38,1.688,296.76535,42.404987,13.544,0.0,-0.6,-2.2,0.0008,0.0015,-1.548,-1.69,2.292,-0.889,-1.793,2.001,0,5.981599370879056,5.443845262512979,7.249215057114389,6.828712071641684,6.47095429056412,1.7727683424457339e-06,0.02143981585941334
0.0,0,1,0,0,1.51918335,131.913532,0.336,5.45573,499990.0,0.40668,128.17,84.75,2517.0,9460.59,3.6746,0.3349,1010.37274,5719.617,899.3,1,0.0,1.0,-1.0,7426.0,4.116,-0.46,1.698,1.373,288.82379,42.602341,15.106,,0.0483,-0.0978,,0.0,-0.004,0.004,0.006,-0.041,-0.043,0.06,0,0.9239347815418079,4.861129366243924,7.831220214604293,9.154995724032654,13.122345377242327,0.28045131423276953,0.6912355410588625
,1,0,0,0,13.59940118,133.0874188,,2.52,,,,,,,,,19.68852,52.84276,,1,86.0,1.0,,,,,,,292.20297,42.640499,15.191,0.0,-13.9,-0.1,0.0208,-0.00043,-0.61,0.05,0.62,-7.34,-0.63,7.36,0,2.6809805128046564,,,,,,
0.0,0,1,0,0,2.745910734,133.1719105,0.639,4.02594,286810.0,1.11048,61.16,85.19,1221.0,524.18,7.6209,0.1959,1538.7793,16794.674,1550.9,1,0.0,1.0,-1.0,5372.0,4.396,0.02,0.96,0.836,295.13705,42.646999,15.316,,-0.10645,0.04382,,-0.131,0.011,0.016,0.019,-0.074,-0.094,0.12,0,1.320664774052968,4.129711706059392,7.108244139731541,6.263741060972402,12.566578741225932,0.9449146412037038,0.583409645909646
0.869,0,1,0,0,1.608363345,131.58432,0.608,2.1988,96134.0,1.99996,19.36,84.63,1133.0,390.1,6.491,0.2386,285.23932,3099.3726,312.3,1,831.0,1.0,0.9658,5022.0,4.668,-1.1,0.589,0.589,281.59381,42.710011,13.819,,-0.3537,0.1261,,-0.032,0.049,0.098,0.109,0.003,0.259,0.259,0,0.9587229537622005,3.013572191682322,7.033506484287697,5.968963281761469,11.473508732606437,2.882500626943887,0.30100064055921444
0.0,0,1,0,0,5.746017234,132.042549,1.008,3.6347,29236.0,0.50373,29.32,83.96,1042.0,278.69,9.58,0.2965,154.80766,1499.5348,393.9,1,237.0,1.0,0.2745,5940.0,4.429,-0.34,0.96,0.904,297.02438,49.89217,14.737,0.0,0.031,0.1018,-0.0041,0.0003,-0.018,-0.024,0.03,-0.093,0.001,0.093,0,1.908952291335276,3.411807560774171,6.949856455000773,5.633681846976712,10.283190309420853,1.021773726851852,0.2796855921855922
0.0,0,1,0,0,3.963787093,135.029951,0.95,3.10316,25015.0,0.51183,28.11,82.74,1389.0,880.12,7.519,0.311,185.94638,794.98206,584.8,1,41.0,1.0,0.8543,6617.0,4.373,-0.16,1.18,1.202,293.48392,50.12513,14.281,0.51,0.042,-0.087,-0.0002,-0.0002,0.012,-0.017,0.021,0.107,0.044,0.115,0,1.6021689762130409,3.371081757757532,7.237059026124737,6.781193825514172,10.127270899137677,0.7315743089605072,0.2181504935742224
0.0,0,1,0,0,1.759208679,132.6537254,0.548,4.60837,362330.0,0.5939,66.06,83.16,1475.0,1121.32,4.5972,0.2622,1113.96,17093.107,1967.2,1,0.0,1.0,-1.0,5721.0,4.453,0.0,0.961,0.956,297.3342,50.311138,15.409,,0.51702,0.51292,,,0.19,-0.466,0.503,-0.066,0.009,0.066,0,1.014943928112497,4.205587741038083,7.297091005160418,7.023153250410517,12.800313437672092,1.0771786308793914,0.6294953745526066
0.0,1,0,0,0,1.6031794,131.5678,,0.91,,0.00864,,,,676.51,,,9.997928,53.488964,,1,841.0,1.0,0.965,,,,,,290.55728,50.832722,14.653,0.0,0.04,0.46,-1e-05,-0.00064,0.026,-0.02,0.032,-0.109,0.0,0.109,0,0.9567335441138948,,,6.518424312792527,,,
0.0,0,1,0,0,6.496031958,135.4687416,0.065,5.21924,108890.0,0.84758,32.33,89.7,957.0,198.07,12.365353,0.2396,909.35254,7242.694,1797.6,1,208.0,1.0,0.311,5516.0,4.364,-0.14,0.988,0.825,298.38272,44.61557,14.502,0.0,-0.145,-0.1298,0.0009,0.019,0.01,-0.034,0.036,0.003,-0.052,0.052,0,2.0143738082674814,3.506457892319648,6.86484777797086,5.2936565216658416,11.598102660877696,0.855427316989071,0.29965816909136744
0.0,0,1,1,0,4.012537983,134.652406,0.783,2.0101,19796.0,2.44756,9.96,86.49,765.0,80.95,12.77,0.0833,101.62613,891.057,166.0,1,334.0,1.0,0.0,4483.0,4.629,-0.34,0.63,0.616,298.57599,44.683788,15.381,0.0,-0.519,-2.615,0.0048,0.0381,-0.412,-2.172,2.211,-0.518,-2.509,2.562,0,1.6119423702598374,2.3942522815198695,6.641182169740591,4.406109305189839,9.893285690051531,2.463536855071246,0.14477585906157334
0.0,0,1,1,0,1.594162001,132.634679,1.128,5.4958,9876.3,0.03999,26.11,49.91,1419.0,960.51,1.751,0.2396,72.4885,776.90173,415.0,1,845.0,1.0,0.0016,5388.0,4.449,-0.14,0.885,0.802,301.09857,44.76059,14.585,0.0,6.888,-2.607,-0.05359,0.02241,6.99,-4.33,8.22,7.03,-4.51,8.35,0,0.9532635361415733,3.299902663510574,7.258412150595307,6.868504965390767,9.19799447404208,1.1570298308475044,0.27017238881645655
0.0,0,1,0,0,10.238939876,132.722552,1.022,3.4851,3153.1,0.17355,22.09,84.05,1190.0,474.05,9.871,0.3023,46.237762,386.6577,427.6,1,130.0,1.0,0.1914,6244.0,3.986,-0.2,1.807,1.152,294.3335,44.870853,13.897,0.001,-0.042,0.054,-6e-05,0.00019,0.009,-0.023,0.025,0.005,0.01,0.012,0,2.419384522935559,3.139399623366404,7.0825485693553,6.163420061652759,8.056458472790817,0.19524414604480894,0.11194763546728129
0.008,0,1,0,0,5.499941387,136.869403,0.002,5.1339,40110.0,0.57429,23.34,89.99,1202.0,492.27,9.71993,0.3103,158.02083,1638.1337,506.4,1,250.0,1.0,0.8495,6435.0,4.385,-0.06,1.157,1.186,291.84222,45.2393,15.48,0.0,-0.035,0.0652,0.0028,-0.0001,-0.02,0.005,0.02,-0.18,0.048,0.187,0,1.871793159476319,3.1921210875593813,7.0925737159746784,6.2010566914704635,10.599405889891859,0.7657457801243132,0.18473315793972664
0.0,0,1,0,0,8.667826242,137.3415297,0.822,5.06514,43491.0,0.42237,37.51,86.03,1225.0,531.63,11.8819,0.318,748.4666,5860.6807,4638.1,1,155.0,1.0,0.0515,6712.0,4.174,-0.2,1.538,1.294,299.39795,45.31823,13.089,0.0,0.1224,-0.8626,0.0266,-0.0348,-0.195,0.338,0.391,-0.156,0.036,0.16,0,2.268803490193176,3.6509179478268177,7.111512116496157,6.277826999243745,10.68033229211764,0.35568477026795664,0.22334081176733972
0.0,0,1,0,0,265.2996227,316.91977,0.798,8.8452,100160.0,4.29723,33.81,89.82,270.0,1.25,251.92,0.2711,417.6867,847.60876,616.3,2,5.0,1.0,0.0,5873.0,4.547,-0.22,0.863,0.954,290.38962,45.681438,15.518,0.0,0.857,0.2409,0.098,0.014,-1.84,-0.09,1.84,-0.12,0.001,0.12,0,5.584622075995751,3.5499047018233476,5.602118820879701,0.8109302162163288,11.514534170309645,1.4842805194528133,0.3587663784651039
0.0,0,1,0,1,265.2999623,316.91821,0.928,8.8577,31778.0,1.74186,25.56,89.71,296.0,1.81,186.4,0.2889,252.13087,361.84592,154.7,2,5.0,1.0,0.0,6108.0,4.471,-0.08,0.997,1.072,290.39124,45.68161,15.279,0.0,-3.906,-0.321,0.09,0.014,-1.99,-0.17,2.0,-4.258,-0.607,4.301,0,5.584623351250218,3.279406324608233,5.6937321388027,1.0331844833456545,10.366560973264606,1.0817061787479725,0.23477024480033507
,1,0,0,0,98.1020983,170.33189,0.1865,1.225,184.4,443.42603,1.97,89.95,525.0,17.96,609.0,0.3158,,,6.9,1,,2.0,,6669.0,4.224,-0.2,1.427,1.251,288.72083,42.71698,13.557,0.377,0.6,-0.9,-0.00012,0.00018,0.3,1.25,1.3,0.2,1.19,1.2,0,4.596150614673844,1.0885619528146082,6.26530121273771,2.942331496826876,5.2225156531317545,0.43051212783584586,0.012642111450801009
,1,0,0,0,182.467019,215.019,0.0158,7.607,1020.0,3.81147,3.73,89.95,364.0,4.17,188.6,0.3091,,,12.5,2,,1.0,,6299.0,4.401,0.21,1.167,1.249,291.34805,42.79454,13.408,0.011,-1.03,-0.6,0.00047,0.00016,-0.63,-2.2,2.3,-0.55,-2.2,2.3,0,5.2120349183706915,1.5539252025038417,5.8998973535824915,1.6428726885203377,6.928537818164665,0.7858684800222572,0.02926950227721436
,1,0,0,0,126.57837267,198.1194352,,2.5,,,,,,,,,,,,2,,2.0,,,,,,,291.34805,42.79454,13.408,0.383,0.8,1.2,-6e-05,-0.00029,0.32,-3.1,3.1,0.34,-3.1,3.1,0,4.848730863363278,,,,,,
0.0,0,1,0,0,11.41437505,142.59649,0.895,6.276,45966.0,0.28187,44.08,85.89,1128.0,383.45,12.47,0.318,84.81421,385.94577,34.2,1,119.0,1.0,0.9644,6826.0,4.187,-0.24,1.52,1.307,283.60733,43.004189,11.254,,-0.1861,0.0038,0.001,,-0.04,-0.02,0.04,-0.07,-0.05,0.09,0,2.5188550793926723,3.8084386891715756,7.029087564149662,5.9518137414781895,10.735679026718607,0.37217296617582735,0.26556776556776557
,1,0,0,0,151.31847,148.9275,0.3788,16.45,105.4,0.23528,1.13,89.95,373.0,4.57,65.8,0.2931,,,6.0,1,,2.0,,6003.0,4.346,-0.24,1.085,0.954,296.85583,43.058311,12.744,0.18,0.4,-1.1,-7e-05,0.00017,-0.07,0.8,0.8,-0.05,0.9,0.9,0,5.02597352634975,0.7561219797213337,5.924255797414532,1.7173950539391927,4.667205576907544,0.7468943259029157,0.009537313684779121
0.0,0,1,0,0,10.4032399,138.18443,1.296,23.85,1056.2,0.00075,51.47,37.1,1104.0,350.59,1.625,0.3025,14.406635,38.111343,272.8,1,128.0,1.0,0.964,6428.0,4.144,-0.42,1.436,1.049,295.91998,43.28175,13.272,0.724,-0.03,0.16,1.8e-05,-2e-05,-0.19,0.17,0.26,-0.19,0.1,0.21,0,2.4338975167771673,3.9602415776986204,7.007600613951853,5.8624657239958635,6.963379182730134,0.3542518838878792,0.3282291060842593
0.991,0,1,0,0,1.853209359,132.249661,0.99,1.7543,12319.0,0.79128,32.99,79.11,2100.0,4584.55,5.24,0.3105,154.89694,1992.975,238.9,1,732.0,1.0,1.0,6384.0,4.026,-0.28,1.716,1.14,296.41437,51.162006,13.085,0.0,0.2045,0.254,-0.00029,0.00042,0.018,-0.039,0.042,-0.071,-0.066,0.097,0,1.04844445159301,3.5260663637080247,7.650168700845001,8.430665333875872,9.41897923708751,0.2256072235044312,0.17605257989873374
0.0,0,1,0,0,14.66769462,139.161736,1.169,2.4462,29862.0,4.19797,145.18,88.15,1552.0,1370.6,36.3,0.2566,162.63353,611.1291,86.5,1,90.0,1.0,0.0185,7517.0,3.717,-0.16,3.226,1.98,296.01483,51.34697,13.415,0.019,0.3545,0.4541,-0.0004,-0.0002,0.0,0.006,0.006,0.04,-0.005,0.041,0,2.751600924931995,4.984838739052246,7.347943823148687,7.223733220588765,10.30437553490118,0.0589755637615741,0.4121162986631059
0.0,0,1,1,0,11.4132144,140.11988,0.439,2.371,76.4,5.40557,1.03,89.25,925.0,172.97,33.4,0.302,4.469848,8.748803,10.4,1,119.0,1.0,0.9432,6188.0,4.33,-0.12,1.155,1.038,296.27393,44.010441,13.746,0.0,-29.6,-54.6,0.002123,0.00394,-1.4,0.6,1.5,-1.5,0.8,1.7,0,2.5187615825992613,0.708035793053696,6.8308742346461795,5.158882870556459,4.3489867805956814,0.673676504339348,0.00816643673786531
,1,0,0,0,172.178768,139.442,0.2431,1.19,501.0,839.05347,2.29,89.95,349.0,3.51,1095.5,0.3005,,,4.7,2,,2.0,,6208.0,4.462,-0.16,1.009,1.072,292.60025,37.832069,14.349,0.09,2.4,0.5,-0.00077,-0.00038,0.2,-1.3,1.3,0.1,-1.33,1.3,0,5.154324402008902,1.1908875647772805,5.857933154483459,1.5062971535145868,6.218600119691729,1.0435692813073385,0.020783643182057457
0.0,0,1,0,0,13.787520532,136.762097,0.99,2.55435,12978.0,1.84573,25.33,87.86,921.0,170.01,26.47,0.3138,331.4358,2201.4736,2126.1,1,97.0,1.0,0.1391,6399.0,4.312,0.1,1.289,1.246,293.09286,45.691841,12.14,0.888,0.0228,-0.0268,-2e-05,0.0,-0.01,-0.005,0.011,-0.053,-0.038,0.065,0,2.6937836177735326,3.270708973508218,6.826545223556594,5.141722034324962,9.471087945687758,0.5817806737483293,0.17995322494934596
0.0,0,1,0,0,8.2904597,132.24956,0.426,2.6002,173010.0,9.168,23.96,89.24,594.0,29.41,32.18,0.1554,114.28465,333.75443,297.2,1,11.0,1.0,0.1551,4601.0,4.681,-0.86,0.566,0.559,294.66852,45.966431,17.409,0.0,0.041,0.156,-0.06,0.0,-0.004,0.005,0.006,-0.019,0.154,0.155,0,2.228988034916881,3.217274543501227,6.38856140554563,3.4147715016892732,12.06111045527358,3.082921839559498,0.38765710143802024
0.0,1,0,0,0,8.214204254,135.01403,1.092,4.5905,74177.0,0.78916,42.29,85.56,798.0,96.12,14.12,0.2787,171.57977,840.43097,613.1,1,35.0,1.0,0.6585,5654.0,4.59,-0.38,0.774,0.865,294.17896,46.188431,16.356,0.0,0.0392,2.8272,-0.011,0.081,,,,-0.048,-0.229,0.234,0,2.220746234056172,3.7679216614538893,6.683360945766275,4.575947327311188,11.214222889234982,1.8654912889708892,0.5003502096525352
0.0,0,1,1,1,15.71377375,132.09973,0.864,7.464,9482.0,0.10438,10.85,85.53,728.0,66.24,11.09,0.2711,119.05926,313.64734,98.1,1,86.0,1.0,0.6989,5812.0,4.434,-0.2,0.96,0.912,299.60898,46.115662,14.292,0.0,2.309,27.158,-0.0063,-0.0904,-0.42,2.67,2.71,0.363,9.308,9.315,0,2.816233154931444,2.47232786758114,6.591673732008658,4.208268308540415,9.157256000883727,1.0308159722222223,0.10349893162393163
0.0,0,1,0,0,5.918619554,132.924716,0.258,3.94804,94124.0,1.6165,29.98,88.98,1009.0,245.42,14.4118,0.2844,404.77362,3800.485,1117.0,1,229.0,1.0,0.0,5957.0,4.498,0.07,0.971,1.083,291.85846,46.386452,15.678,0.0,-0.1369,-0.0888,-0.0014,0.001,0.006,-0.002,0.006,-0.052,0.029,0.059,0,1.9342162633133315,3.4333418349887226,6.917705609835305,5.507037397196522,11.452378965102195,1.182961925870142,0.2827416318662457
0.0,0,1,0,0,3.319523463,131.923046,1.162,3.3465,38832.0,0.49846,38.37,79.9,1108.0,356.42,6.62,0.2865,178.18674,2110.4111,249.4,1,322.0,1.0,0.4304,5761.0,4.581,-0.4,0.791,0.881,297.35962,46.343552,15.101,0.027,0.0004,-0.0407,0.0002,0.0003,-0.001,0.005,0.005,0.054,0.082,0.098,0,1.463145086680739,3.673004104955646,7.011213987350367,5.8789115608686515,10.567025679591955,1.780108434305101,0.44421444547866795
0.0,0,1,0,0,5.874197307,134.3187261,0.7,4.26585,205700.0,1.50506,59.2,87.14,1112.0,361.15,14.002,0.2916,1094.4182,10478.589,2200.0,1,225.0,1.0,0.6071,6103.0,4.363,-0.22,1.083,0.987,290.99643,43.458752,14.857,0.0,-0.0386,-0.0293,-0.057,0.034,0.017,-0.012,0.021,-0.023,0.004,0.024,0,1.9277748813907445,4.097672352314776,7.014814351275545,5.892058490641335,12.234178937077944,0.7770192581908618,0.5005766778619964
0.0,1,0,0,0,19.7959731,135.93667,0.156,5.342,334.0,1.11206,3.47,89.69,1014.0,249.43,28.45,0.3189,6.7418017,23.22646,16.6,1,72.0,1.0,0.6201,6731.0,4.043,-0.1,1.876,1.42,299.44345,43.449886,9.816,0.0,18.44,13.68,-0.005713,-0.004144,9.8,7.45,12.3,9.8,7.43,12.3,0,3.0347593670026485,1.4973884086254774,6.922643891475888,5.523179440356211,5.814130531825066,0.21507495576677588,0.01693846310051001
,1,0,0,0,209.00055019,149.8223238,,2.52,,,,,,,,,,,,2,,2.0,,,,,,,295.97079,43.52969,15.334,0.297,-1.6,-1.4,0.001,0.0009,-1.79,0.1,1.8,-1.82,0.1,1.8,0,5.347110150666418,,,,,,
0.0,0,1,1,0,5.614892073,132.842964,1.243,3.7294,2373.0,0.06524,1192.79,74.9,4097.0,66631.18,4.77,0.0464,54.03765,405.81424,122.3,2,236.0,1.0,0.4096,4289.0,1.603,-0.26,35.695,1.863,296.98563,43.581352,11.925,0.012,0.207,0.145,6e-05,-4e-05,1.57,0.26,1.59,1.94,0.73,2.07,0,1.889323481938733,7.084888399086967,8.318254328798846,11.106942923016257,7.772331575169614,4.096290007021895e-05,0.3060088345142274
1.0,0,0,0,0,12.2064304,134.053,0.104,2.407,1337.2,8.01064,5.41,89.85,895.0,151.44,39.81,0.1923,12.095939,18.332762,16.2,2,5.0,2.0,0.399,5254.0,4.05,0.21,1.514,0.937,297.21216,43.643719,14.13,0.656,0.15,0.0,-0.00025,0.00023,0.05,-0.09,0.1,0.1,0.2,0.23,1,2.5807038624876997,1.8578592709325787,6.79794041297493,5.02677107600566,7.199080706348717,0.2699988817147705,0.032722671428087546
1.0,0,0,0,0,6.6513189,135.289,0.064,2.135,1058.4,6.25015,4.81,89.85,1095.0,340.06,24.45,0.1923,8.495055,18.156115,15.3,2,9.0,1.0,0.6917,5254.0,4.05,0.21,1.514,0.937,297.21216,43.643719,14.13,0.137,-0.63,-0.19,0.00056,0.00034,-0.2,0.19,0.28,-0.14,0.48,0.5,1,2.034878038207129,1.75958057086382,6.999422467507961,5.832058414884768,6.965457989110426,0.2699988817147705,0.029093539661571362
0.0,0,1,0,0,3.905532605,133.349361,0.002,6.8091,73081.0,0.2068,21.37,89.98,1017.0,253.21,5.5041,0.2521,261.36987,1350.6888,350.4,1,343.0,1.0,0.0,5495.0,4.543,-0.3,0.798,0.812,283.06628,43.743591,12.862,0.0,-0.10739,-0.30778,-0.0003,0.0,0.008,-0.003,0.008,-0.054,-0.327,0.332,0,1.5903636712203593,3.107720775502038,6.925595197110468,5.53816069708466,11.199337377386213,1.5978917526415077,0.24523304598492565
