koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_time0,koi_eccen,koi_longp,koi_impact,koi_duration,koi_ingress,koi_depth,koi_ror,koi_srho,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_bin_oedp_sig,koi_model_dof,koi_model_chisq,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_sage,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sdec,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky,is_confirmed
0.0,1,0,0,1,0.5667638,131.8674,2454964.867,0.0,,0.158,1.73,,64.5,0.007344,0.9962,0.75,0.0128,86.48,2178.0,5335.09,2.57,0.0,0.0,0.2787,0.3728,3.9401639,7.335228,2.4,1,2009.0,1.0,0.8342,,,5766.0,4.433,-0.26,0.94,0.874,,291.49725,42.618191,15.163,15.71,15.119,14.929,14.826,13.846,13.515,13.37,0.565,19.43311,42.61817,-1.6,-0.1,3.9e-05,-1.6e-05,-1.95,-0.27,1.97,-2.06,-0.18,2.07,0
0.0,1,0,0,0,38.51077573,155.594831,2454988.595,0.0,,0.467,38.8558,,84633.0,0.269442,0.00922,18.68,0.1906,87.02,352.0,3.64,8.9746,0.0,0.0,0.101,0.6443,306.83524,356.78256,3567.5,1,26.0,3.0,-1.0,,,4374.0,4.626,-0.22,0.635,0.621,,296.05859,42.669567,13.035,13.889,12.995,12.668,,10.643,10.026,9.874,0.242,19.7372385,42.669541,-0.062,-0.094,0.000133,-2.5e-05,-0.001,0.027,0.027,0.087,-0.035,0.094,0
,1,0,0,0,4.23965309,132.9703967,2454965.97,,,,3.29,,,,,,,,,,,,,,,5.416035,7.6098957,,1,22.0,1.0,,,,,,,,,,286.94995,42.741459,14.125,14.468,14.066,13.978,13.92,13.052,12.81,12.849,0.0,19.130308,42.73838,12.4,-11.1,-0.0017,0.00151,3.56,-4.18,5.49,3.53,-4.49,5.72,0
0.0,1,0,1,0,0.577910513,131.79797,2454964.798,0.0,,0.367,1.362,,144.1,0.011109,1.72803,1.1,0.0134,83.26,2081.0,4429.84,3.125,0.0,0.0,0.2622,0.4035,3.74522,12.062356,18.1,1,1962.0,1.0,0.8966,,,5730.0,4.503,-0.04,0.908,0.96,,295.69482,42.756962,15.733,16.314,15.665,15.484,15.331,14.388,14.062,14.016,0.0,19.713612,42.75771,24.7,2.7,-0.00247,-0.00028,6.885,1.009,6.959,6.992,0.988,7.062,0
0.0,1,0,1,1,0.566807725,131.7888,2454964.789,0.0,,0.155,2.16,,31.5,0.004986,0.53065,0.94,0.0133,85.73,2524.0,9645.51,2.081,0.0,0.0,0.1466,0.5849,3.8975952,9.9529705,12.3,1,2365.0,1.0,0.9741,,,5018.0,3.953,0.32,1.734,0.985,,291.68167,42.809319,13.903,14.726,13.822,13.55,13.387,12.353,11.82,11.74,0.0,19.445458,42.80848,0.6,-3.01,-2.9e-05,9.8e-05,-1.22,-2.82,3.1,-1.04,-2.73,2.92,0
0.0,1,0,0,1,0.566807422,131.81547,2454964.815,0.0,,0.985,5.148,,26.1,0.006672,0.06069,1.13,0.0132,12.78,2680.0,12227.82,1.01,0.0,0.0,0.2427,0.4368,5.164973,12.163339,28.8,1,2377.0,1.0,0.9995,,,5616.0,4.04,-0.08,1.547,0.958,,291.68283,42.932812,12.9,13.447,12.84,12.665,12.568,11.63,11.297,11.186,0.0,19.445449,42.93159,-2.9,-4.4,2.4e-05,4.1e-05,0.29,0.47,0.55,0.03,0.78,0.78,0
,1,0,0,0,1.345078434,132.04218,2454965.042,0.0,,0.9526,10.19,,3025.0,0.066497,0.01173,12.16,0.0268,23.49,2324.0,6894.58,1.0391,0.0,0.0,0.3247,0.2816,62.42871,11.888517,27.7,1,1003.0,1.0,,,,6664.0,4.141,0.12,1.675,1.415,,281.88489,43.860657,12.583,13.031,12.605,,,11.448,11.305,11.249,0.295,18.79232666,43.8606757,0.053,0.0672,-1e-05,1e-05,0.071,-0.003,0.071,0.151,0.062,0.164,0
,0,1,0,0,439.1076969,222.7449,2455055.745,0.0,,0.7777,26.2259,,69792.0,0.278895,0.21488,24.7,1.0862,89.38,221.0,0.57,129.87,0.0,0.0,0.2909,0.3485,266.46207,192.59683,884.9,1,3.0,1.0,,,,5810.0,4.567,-0.38,0.811,0.885,,295.01907,43.959839,15.862,16.412,15.824,15.626,15.504,14.549,14.122,14.151,0.0,19.66793669,43.9599014,-0.051,0.221,-0.012,-0.062,-0.081,0.006,0.082,-0.062,-0.185,0.195,0
,0,1,0,0,0.594003994,132.07059,2454965.071,0.0,,0.4978,5.557,,25.4,0.004786,0.05184,1.55,0.0174,59.59,4952.0,142174.84,0.9888,0.0,0.0,0.2824,0.2577,8.343236,7.2128606,51.1,1,2249.0,1.0,,,,8596.0,3.793,-0.24,2.968,1.994,,299.20239,44.14175,11.548,11.533,11.553,11.636,11.716,11.041,11.039,10.991,0.001,19.946839,44.14269,0.5,3.4,-8e-06,-4e-05,-0.07,0.16,0.18,-0.16,-0.2,0.2,0
,1,0,0,0,2.08802799,132.08475,2454965.085,0.0,,0.9865,24.017,,70.8,0.010598,0.00448,1.93,0.0352,12.61,2003.0,3806.17,1.01072,0.0,0.0,0.3143,0.2868,4.5643044,7.26901,60.5,1,647.0,1.0,,,,6593.0,4.117,-0.08,1.67,1.335,,298.20016,44.608501,12.579,12.874,12.528,12.453,12.429,11.57,11.426,11.346,0.0,19.879989,44.60907,-0.9,2.04,1.4e-05,-3.2e-05,-0.24,-0.16,0.29,-0.26,-0.09,0.28,0
0.0,1,0,0,0,10.4212788,140.6517,2454973.652,0.0,,1.151,28.4832,,148.0,0.163018,0.00033,36.9,0.1011,21.47,1235.0,549.92,1.237,0.0,0.0,0.305,0.3201,3.1729836,8.938494,31.0,1,132.0,1.0,0.7964,,,6183.0,3.908,-0.04,2.073,1.268,,299.53748,44.71151,12.556,13.018,12.519,12.358,12.3,11.396,11.167,11.092,0.0,19.969139,44.71188,-1.04,1.33,3.5e-05,-5.8e-05,-1.47,-0.17,1.48,-1.41,-0.07,1.41,0
,1,0,0,0,0.778705577,131.64448,2454964.644,0.0,,1.1716,6.445,,54.5,0.177207,0.05032,59.33,0.0205,2.29,4233.0,75864.33,1.173,0.0,0.0,0.2949,0.2831,21.204618,11.32462,104.9,1,1712.0,1.0,,,,7846.0,3.743,-0.08,3.066,1.898,,300.63303,45.07666,10.152,10.188,10.14,10.213,10.264,9.588,9.556,9.483,0.049,20.042257,45.07669,2.1,0.1,-1.5e-05,-1.2e-06,0.35,-0.33,0.48,0.57,-0.49,0.75,0
0.0,1,0,1,1,4.44709107,133.9044,2454966.904,0.0,,0.988,16.79,,40.5,0.008132,0.00119,0.96,0.0523,23.34,1228.0,537.35,1.076,0.0,0.0,0.3058,0.3071,3.2249174,12.390906,22.6,1,308.0,1.0,0.1141,,,6137.0,4.357,-0.32,1.076,0.96,,284.41647,45.138889,13.51,13.897,13.453,13.345,13.266,12.4,12.068,12.011,0.0,18.96102,45.13859,-2.98,-1.08,7.5e-05,2.6e-05,-1.34,-0.79,1.56,-1.39,-0.9,1.66,0
,1,0,0,0,293.70696,350.5928,2455183.593,0.0,,63.9417,11.03,,1575.0,62.968838,12.45228,6140.44,0.8467,80.21,274.0,1.34,384.0,0.0,0.0,0.3017,0.3168,15.61938,11.9296875,11.2,1,3.0,1.0,,,,6054.0,4.508,-0.4,0.893,0.938,,293.16879,45.38773,15.51,15.956,15.481,15.319,15.213,14.326,13.985,13.904,0.22,19.544606,45.38797,0.74,0.86,-0.0012,0.0002,0.01,0.33,0.33,0.2,1.08,1.1,0
0.0,0,1,0,0,27.795762425,136.179877,2454969.18,0.0,,0.483,15.5056,,420330.0,0.66033,0.2529,81.48,0.1793,88.73,655.0,43.51,21.7779,0.0,0.0,0.2889,0.3511,3532.5493,19001.273,1969.5,1,0.0,1.0,-1.0,,,5915.0,4.329,-0.06,1.13,0.992,,296.43582,44.64156,14.875,15.372,14.83,14.662,14.575,13.605,13.301,13.238,,19.762384515,44.64152832,-0.13392,-0.11406,0.11,,-0.022,-0.09,0.092,-0.042,-0.02,0.047,0
0.0,0,1,0,0,20.733748565,132.8465918,2454965.847,0.0,,0.479,6.28773,,417340.0,0.656218,2.80648,69.8,0.1371,89.31,661.0,45.06,39.953,0.0,0.0,0.2521,0.421,1813.9624,9272.036,2236.7,1,0.0,1.0,-1.0,,,5620.0,4.363,-0.32,0.974,0.797,,294.49698,46.689758,15.726,16.303,15.691,15.479,15.375,14.425,14.036,13.875,0.0,19.633131567,46.68968589,-0.016,-0.2668,0.14,0.39,0.027,-0.153,0.156,-0.023,-0.222,0.223,0
0.0,0,1,0,0,24.238241803,136.6165689,2454969.617,0.0,,0.426,4.16665,,461960.0,0.686399,12.28147,102.31,0.1759,89.66,793.0,93.68,72.521,0.0,0.0,0.3119,0.2971,14438.292,63391.19,1126.4,1,0.0,1.0,-1.0,,,6457.0,4.259,0.0,1.365,1.233,,291.31985,43.59547,10.816,11.038,10.741,10.685,10.706,9.853,9.658,9.638,,19.421325971,43.59553127,0.07707,0.22056,,0.014,-0.17,-0.1,0.19,-0.14,-0.11,0.18,0
0.0,1,0,0,0,11.258825027,134.7384085,2454967.738,0.0,,0.805,8.9592,,196280.0,0.545292,0.30649,87.18,0.0943,86.37,1080.0,322.25,12.7111,0.0,0.0,0.2993,0.2989,2640.0923,13999.103,6395.7,1,120.0,1.0,0.5026,,,6217.0,4.052,-0.78,1.464,0.882,,298.15009,40.65617,13.545,13.978,13.528,13.36,13.289,12.376,12.078,12.007,0.0,19.876673576,40.65615519,0.06456,-0.05332,0.016,-0.036,-0.012,0.136,0.136,-0.021,0.01,0.023,0
0.0,0,1,0,0,28.162612575,143.7174718,2454976.717,0.0,,0.952,3.19576,,37750.0,0.283033,4.62644,23.52,0.1634,89.06,470.0,11.52,57.8867,0.0,0.0,0.1611,0.5575,343.12332,1278.7318,912.7,1,36.0,1.0,0.8536,,,4936.0,4.54,-0.08,0.761,0.734,,285.16711,41.967079,14.216,14.997,14.162,13.882,13.735,12.729,12.223,12.162,0.0,19.01113851,41.9669785,-0.0839,-0.3653,0.0006,-0.0007,-0.022,-0.001,0.022,-0.079,-0.408,0.416,0
0.0,0,1,0,0,75.378956896,167.1066034,2455000.107,0.0,,0.273,7.70352,,539180.0,0.697893,6.54474,58.76,0.3317,89.87,365.0,4.17,125.269,0.0,0.0,0.2434,0.4341,2825.4229,7238.858,1886.6,1,0.0,1.0,-1.0,,,5420.0,4.596,-0.2,0.771,0.864,,297.62912,41.64151,14.863,15.462,14.811,14.606,14.523,13.5,13.046,13.006,,19.841947384,41.64150495,0.2173,-0.0182,0.81,,-0.067,-0.001,0.067,-0.002,-0.079,0.079,0
,0,1,1,0,9.0584662,133.2317,2454966.232,0.0,,0.154,6.376,,61.8,0.007027,0.29182,2.46,0.0983,89.38,1310.0,695.41,10.817,0.0,0.0,0.1881,0.5238,5.092906,10.2427435,17.9,2,151.0,2.0,,,,5198.0,3.614,0.19,3.207,1.552,,299.67615,40.856491,12.193,12.888,12.17,11.895,11.765,10.723,10.29,10.17,0.0,19.97801,40.84445,-16.33,-43.35,0.000864,0.002347,-8.2,-9.65,12.66,-8.18,-9.48,12.52,0
,1,0,0,0,3.9169155,132.2130377,2454965.213,,,,2.11,,,,,,,,,,,,,,,5.9838657,7.3869934,,1,343.0,1.0,,,,,,,,,,293.34308,45.444969,12.94,13.105,12.885,12.872,12.847,12.111,11.926,11.875,0.192,19.556227,45.44503,0.81,0.22,-3.9e-05,-5e-06,0.01,-0.37,0.4,-0.03,-0.25,0.2,0
0.0,0,1,0,0,342.55315723,337.516722,2455170.517,0.0,,0.797,73.8068,,192890.0,0.535184,0.01625,830.99,1.1975,89.02,738.0,70.22,46.539,0.0,0.0,0.1561,0.5684,408.78073,623.455,8248.4,1,9.0,1.0,0.0003,,,4857.0,2.422,-0.4,14.219,1.95,,300.95135,45.604118,9.266,10.082,9.24,8.916,8.764,7.679,7.208,7.085,0.0,20.06342498,45.6040648,0.037,-0.1987,0.01,0.03,-0.8,-0.84,1.2,-0.5,-0.45,0.7,0
,1,0,0,0,362.747593,368.2357,2455201.236,0.0,,0.3185,16.45,,132.4,0.010655,0.60637,2.51,1.0887,89.95,384.0,5.13,161.6,0.0,0.0,0.3009,0.3218,10.070107,7.77734,13.0,1,3.0,1.0,,,,6176.0,3.885,-0.2,2.16,1.31,,296.06937,45.703098,10.662,10.984,10.596,10.524,10.487,9.645,9.369,9.332,0.0,19.737992,45.70209,1.3,-3.6,-0.00016,0.0005,1.4,-2.7,3.0,1.3,-2.5,2.8,0
,0,1,0,1,0.536650344,131.7073,2454964.707,0.0,,0.7718,2.878,,25.8,0.005103,0.13171,1.57,0.0145,52.14,3380.0,30860.16,1.261,0.0,0.0,0.2423,0.4386,8.255462,7.411391,7.0,1,1988.0,1.0,,,,5490.0,3.681,-0.06,2.825,1.396,,297.28665,46.139839,13.921,14.599,13.881,13.631,13.494,12.511,12.102,12.005,0.277,19.81911,46.13964,0.0,-0.7,1e-06,2.8e-05,1.62,-3.51,3.87,1.68,-3.39,3.78,0
0.078,1,0,0,0,328.0485,301.5126,2455134.513,0.0,,0.329,13.75,,398.0,0.018484,0.95432,2.22,0.9857,89.89,292.0,1.72,175.8,0.0,0.0,0.3024,0.3288,5.5931835,7.2276206,6.9,1,4.0,1.0,0.2644,,,6268.0,4.429,0.07,1.1,1.188,,293.2709,44.919102,15.619,16.08,15.571,15.421,15.398,14.529,14.132,14.396,0.323,19.551445,44.9188,1.9,-1.1,-0.00091,0.00041,-0.21,-0.1,0.2,-0.245,-0.2,0.3,0
0.0,1,0,0,1,1.72128752,132.5489,2454965.549,0.0,,0.449,2.366,,58.5,0.007136,0.82712,0.65,0.0274,84.91,1415.0,944.49,5.06,0.0,0.0,0.2787,0.3728,3.0589232,7.5917745,7.7,1,763.0,2.0,0.1686,,,5813.0,4.561,-0.28,0.833,0.925,,289.77744,45.153191,15.178,15.684,15.128,14.962,14.876,13.927,13.54,13.47,0.029,19.318371,45.15332,-4.7,0.5,0.00023,-2e-05,-0.74,1.4,1.58,-0.7,1.37,1.53,0
0.0,0,1,0,0,0.784294574,132.2265109,2454965.227,0.0,,0.764,4.18831,,212530.0,0.549168,0.34075,87.26,0.0174,69.96,2651.0,11702.6,2.2294,0.0,0.0,0.3105,0.2893,678.2864,7178.434,1751.1,1,1713.0,1.0,-1.0,,,6576.0,4.171,-0.36,1.455,1.147,,291.93869,45.222198,13.901,14.214,13.866,13.767,13.736,12.855,12.591,12.503,0.0,19.462579181,45.22222052,-0.03115,0.07387,0.0,0.0,0.0,0.007,0.007,-0.164,0.04,0.169,0
0.231,1,0,0,0,361.51099,249.7333,2455082.733,0.0,,0.443,4.868,,235.9,0.014603,20.09057,6.85,1.4011,89.95,733.0,68.36,518.0,0.0,0.0,0.2934,0.2127,6.23406,8.140951,9.3,1,4.0,1.0,0.1247,,,9492.0,3.619,0.07,4.298,2.806,,290.40793,44.96394,12.973,12.896,12.999,13.129,13.191,12.597,12.561,12.594,0.216,19.360506,44.96366,-0.8,-1.0,0.00021,0.00027,-0.5,0.1,0.5,-0.56,0.1,0.6,0
0.002,0,0,1,0,1.41435861,132.69838,2454965.698,0.0,,0.189,2.285,,56.8,0.006824,0.99172,0.74,0.0233,87.7,1578.0,1458.2,4.72,0.0,0.0,0.2396,0.4415,3.1154852,8.332356,9.5,1,946.0,1.0,0.0155,,,5470.0,4.366,-0.06,0.994,0.837,,294.94873,45.210251,14.842,15.484,14.782,14.566,14.425,13.462,13.012,12.977,0.0,19.664063,45.21331,31.0,11.0,-0.001755,-0.000639,7.01,1.47,7.16,7.02,1.42,7.16,0
0.0,0,1,1,0,0.616343903,132.086508,2454965.087,0.0,,0.042,0.7656,,161.4,0.011757,12.12759,1.72,0.0151,89.62,2513.0,9411.28,6.24,0.0,0.0,0.2799,0.381,4.1384826,9.054461,77.8,1,2169.0,1.0,0.9301,,,6045.0,4.264,0.28,1.34,1.205,,296.81982,44.869434,12.19,12.279,12.142,,,11.239,10.975,10.913,,,,,,,,-6.299,4.726,7.875,-6.132,5.225,8.056,0
0.0,1,0,0,0,364.33929,183.3173,2455016.317,0.0,,0.934,13.486,,1944.0,0.050387,0.13917,4.4,0.9432,89.46,228.0,0.64,99.2,0.0,0.0,0.2521,0.421,6.044841,8.60779,15.9,1,3.0,1.0,0.148,,,5606.0,4.557,-0.32,0.8,0.841,,287.71542,45.436329,15.616,16.185,15.564,15.371,15.255,14.211,13.79,13.77,0.413,19.181088,45.4366,2.3,1.0,-0.0034,-0.0006,-2.9,-2.8,4.0,-3.0,-2.0,3.6,0
0.019,0,1,0,0,352.710091,251.1931,2455084.193,0.0,,0.329,2.901,,1658.0,0.037835,116.17101,3.75,0.971,89.98,261.0,1.09,914.0,0.0,0.0,0.2965,0.3342,5.283498,8.223518,9.6,1,3.0,1.0,0.3676,,,6112.0,4.513,-0.34,0.908,0.981,,296.82361,44.855309,15.672,16.166,15.635,15.46,15.357,14.438,14.112,14.126,0.0,19.788361,44.85579,4.62,1.73,-0.0057,-0.0071,2.11,6.35,6.69,5.55,1.76,5.82,0
0.034,1,0,0,0,33.8938177,135.3496,2454968.35,0.0,,0.332,2.012,,205.1,0.013228,30.78819,1.22,0.2009,89.85,527.0,18.27,123.2,0.0,0.0,0.2711,0.3858,3.6658404,7.1336327,6.8,1,40.0,1.0,0.3091,,,5818.0,4.554,-0.22,0.848,0.937,,301.16556,44.664108,14.517,15.022,14.463,14.301,14.197,13.261,12.971,12.846,,20.077687,44.66437,-0.7,1.0,0.00038,,0.4,-0.51,0.67,0.28,-0.53,0.6,0
0.01,1,0,0,0,224.591055,208.7904,2455041.79,0.0,,0.768,3.232,,125.2,0.011205,15.94546,2.17,0.7521,89.87,392.0,5.56,349.0,0.0,0.0,0.2638,0.4046,3.5136755,7.1929727,8.2,1,7.0,2.0,0.6108,,,5786.0,3.992,0.1,1.771,1.124,,294.86639,44.980991,12.238,12.768,12.186,12.011,11.964,11.019,10.704,10.627,,19.657801,44.98082,1.6,-0.6,,6e-05,0.83,0.22,0.86,1.0,0.01,1.0,0
0.0,1,0,0,1,374.93999098,137.9851608,2454970.985,0.0,,0.64,17.0849,,235.1,0.014694,0.3094,4.67,1.1289,89.72,381.0,4.99,131.986283,0.0,0.0,0.2522,0.4219,6.6446185,8.667117,8.4,1,4.0,1.0,0.375,,,5382.0,3.645,-0.18,2.909,1.363,,290.87735,44.861591,13.917,14.602,13.876,13.624,13.482,12.479,12.044,11.951,0.153,19.39179,44.86214,-1.2,2.0,0.00035,-0.00049,-0.9,4.45,4.54,-0.9,4.55,4.64,0
0.0,0,0,0,0,24.2783801,154.51325,2454987.513,0.0,,0.717,4.564,,714.4,0.026305,0.8528,2.03,0.1456,88.62,432.0,8.27,29.8,0.0,0.0,0.0656,0.6854,9.485224,12.511366,13.6,1,54.0,6.0,0.2314,,,4450.0,4.583,0.14,0.707,0.698,,286.74857,45.158741,14.164,15.257,14.156,13.696,13.403,12.274,11.635,11.212,0.0,19.116557,45.15884,-0.53,0.35,-0.0002,-0.00097,0.29,0.42,0.51,-0.64,-0.44,0.78,1
0.074,1,0,0,0,11.9283194,142.127,2454975.127,0.0,,0.052,6.69,,182.5,0.01201,0.34785,0.98,0.0916,89.78,632.0,37.8,13.78,0.0,0.0,0.1646,0.5508,2.7160785,7.4145985,10.6,1,113.0,1.0,0.7304,,,5010.0,4.545,-0.2,0.75,0.72,,290.64545,44.904202,15.577,16.37,15.537,15.237,15.087,14.042,13.558,13.35,0.002,19.376391,44.90341,1.1,-2.8,-0.00016,0.0005,0.68,-0.7,0.97,0.84,-0.7,1.07,0
0.0,0,1,1,0,0.603351522,131.98902,2454964.989,0.0,,0.46,0.8358,,164.1,0.012153,6.58078,3.91,0.0161,84.75,3730.0,45493.51,5.02,0.0,0.0,0.3083,0.3144,4.2406683,9.583482,20.6,1,2214.0,1.0,1.0,,,6240.0,3.679,-0.04,2.948,1.515,,296.78802,44.7696,12.959,13.343,12.903,12.794,12.76,11.885,11.677,11.604,0.0,19.785915,44.77035,1.74,2.69,-6.9e-05,-9.6e-05,4.224,0.138,4.226,4.21,0.287,4.22,0
0.0,0,1,0,0,31.97280045,261.76713,2455094.767,0.0,,0.935,4.9,,2236.4,0.05335,0.26268,5.88,0.2015,87.79,626.0,36.33,24.21,0.0,0.0,0.3058,0.3071,20.16573,29.183687,44.8,1,3.0,1.0,0.9929,,,6340.0,4.457,-0.3,1.01,1.066,,291.49545,45.378941,15.248,15.643,15.208,15.078,15.018,14.143,13.846,13.8,0.0,19.4332,45.3768,6.42,-7.7,-0.019,0.0225,6.56,-9.48,11.53,1.79,-5.29,5.59,0
0.002,0,0,1,0,8.39140024,139.02864,2454972.029,0.0,,0.342,1.193,,134.4,0.010799,35.92479,1.1,0.0745,89.62,921.0,169.89,51.1,0.0,0.0,0.2979,0.3238,3.2698889,8.674343,9.2,1,159.0,1.0,0.4712,,,5892.0,4.389,-0.66,0.935,0.781,,300.18503,44.635578,14.13,14.614,14.097,13.922,13.821,12.921,12.594,12.516,0.0,20.012217,44.62742,-4.5,-29.4,0.00066,0.00388,-2.87,-7.73,8.25,-2.71,-7.74,8.2,0
0.168,1,0,0,0,0.532493086,131.90244,2454964.902,0.0,,0.558,2.145,,19.9,0.004251,0.35818,1.87,0.0156,71.43,4893.0,135046.96,1.751,0.0,0.0,0.3207,0.2585,5.711265,9.152053,8.9,1,2512.0,1.0,0.9557,,,6894.0,3.476,-0.44,4.032,1.774,,299.25092,44.856091,11.238,11.39,11.187,11.047,10.997,10.038,9.916,9.782,0.004,19.950087,44.85635,0.95,0.95,-1.7e-05,-1.47e-05,-0.08,0.16,0.18,0.05,0.18,0.19,0
0.007,0,0,1,0,0.812678859,132.20817,2454965.208,0.0,,0.664,0.841,,39.3,0.006146,5.13361,0.83,0.0183,83.24,2403.0,7917.14,5.64,0.0,0.0,0.3169,0.2751,3.3211937,9.043147,7.4,1,1638.0,1.0,1.0,,,6636.0,4.349,-0.06,1.236,1.251,,287.89935,45.417488,13.513,13.777,13.449,13.399,13.403,12.603,12.403,12.354,0.0,19.193219,45.41907,-2.7,5.7,8.7e-05,-0.00019,-0.46,2.71,2.75,-0.52,2.95,3.0,0
0.0,1,0,0,0,183.836254,149.3728,2454982.373,0.0,,0.956,13.088,,1046.2,0.039532,0.04751,51.64,0.7889,88.75,852.0,124.46,43.9,0.0,0.0,0.205,0.4963,6.8211384,7.5808687,15.7,1,4.0,1.0,0.7698,,,4959.0,2.569,-0.44,11.963,1.934,,292.32233,47.255112,13.993,14.825,13.953,13.636,13.423,12.309,11.724,11.627,0.862,19.488151,47.255048,-0.15,-0.22,0.00012,0.00011,-0.01,-0.96,0.96,-0.09,-1.04,1.04,0
0.0,0,0,1,0,5.959695593,135.2739557,2454968.274,0.0,,0.626,1.8383,,151.2,0.011755,4.07631,1.13,0.064,88.18,937.0,182.4,19.706945,0.0,0.0,0.2622,0.4035,4.651017,9.210644,4.7,1,223.0,1.0,0.9186,,,5717.0,4.538,0.0,0.884,0.984,,294.56131,47.298092,14.331,14.846,14.262,14.111,14.043,13.094,12.752,12.634,0.0,19.636954,47.29149,-17.09,-23.8,0.00191,0.00265,-4.22,-5.0,6.54,-4.21,-5.0,6.54,0
0.141,1,0,0,0,452.65206,495.317,2455328.317,0.0,,0.646,19.87,,175.1,0.012781,0.23102,2.41,1.2591,89.73,345.0,3.33,135.8,0.0,0.0,0.3183,0.2705,6.5879683,7.660612,17.0,1,3.0,1.0,0.8386,,,6664.0,4.075,-0.28,1.73,1.3,,289.64059,47.346439,12.568,12.816,12.514,12.461,12.454,11.626,11.416,11.364,0.09,19.309354,47.34621,-0.7,-0.84,0.00014,0.00012,-0.48,2.11,2.16,-0.56,2.06,2.13,0
0.037,1,0,0,0,234.66319186,166.0293811,2454999.029,0.0,,0.029,7.627,,243.5,0.014339,4.65,1.68,0.7751,89.99,328.0,2.73,238.32073,0.0,0.0,0.302,0.319,7.6440244,9.309969,5.0,1,4.0,2.0,0.0989,,,6306.0,4.426,-0.1,1.076,1.126,,294.64493,47.338921,14.79,15.185,14.742,14.621,14.591,13.705,13.428,13.329,0.204,19.643038,47.33917,1.6,0.9,-0.0014,-7e-05,-4.5,3.34,5.6,-5.33,4.62,7.05,0
0.0,1,0,0,0,351.204993,184.9276,2455017.928,0.0,,0.777,22.414,,1257.9,0.035588,0.08437,3.57,0.9186,89.46,258.0,1.04,81.9,0.0,0.0,0.2865,0.3556,8.262103,8.71937,21.3,1,5.0,1.0,0.2041,,,5845.0,4.435,-0.44,0.918,0.838,,292.75928,47.430401,15.506,16.03,15.463,15.281,15.154,14.204,13.884,13.856,0.002,19.517199,47.42994,-3.1,-1.7,0.0028,0.0014,,,,,,,0
0.0,1,0,0,0,3.381607,132.92656,2454965.927,0.0,,0.088,7.627,,440.6,0.018065,0.07014,117.25,0.0501,88.55,6037.0,314164.85,3.487,0.0,0.0,0.0001,0.7857,4.5192842,9.729291,16.6,1,10.0,1.0,0.3685,,,3974.0,1.056,-0.36,59.437,1.467,,296.08136,47.275814,12.798,13.534,12.751,12.485,,11.217,10.341,10.142,0.872,19.738732,47.27572,-0.95,-0.3,-1e-05,-6e-05,,,,,,,0
0.0,1,0,0,1,0.660655454,131.6909,2454964.691,0.0,,1.098,7.111,,566.9,0.126701,0.06197,16.81,0.0161,12.91,2497.0,9210.84,1.127,0.0,0.0,0.3138,0.2998,3.250615,8.870523,77.7,1,1571.0,1.0,-1.0,,,6520.0,4.375,0.07,1.215,1.279,,298.13785,47.25856,15.666,16.063,15.607,15.496,15.452,14.545,14.298,14.16,0.563,19.8758642,47.258541,0.25,-0.07,-0.0001,2e-05,0.83,-3.48,3.58,0.73,-3.33,3.41,0
0.088,1,0,0,0,145.750554,199.6247,2455032.625,0.0,,0.017,13.999,,385.6,0.017482,0.47187,15.34,0.7256,89.99,748.0,74.07,80.92,0.0,0.0,0.1697,0.5559,3.7294955,7.406564,17.0,1,10.0,1.0,0.6554,,,5096.0,3.007,0.07,8.038,2.394,,287.09363,47.3713,13.192,13.969,13.118,12.859,12.668,11.553,11.04,10.943,0.011,19.139599,47.371281,0.85,-0.07,-0.00034,-8e-05,0.12,0.0,0.12,0.24,-0.13,0.27,0
0.0,0,0,0,1,2.17813954,132.02972,2454965.03,0.0,,0.054,2.063,,28.6,0.004946,2.1303,1.0,0.0355,89.62,2073.0,4372.75,8.114,0.0,0.0,0.311,0.2938,3.496879,7.883851,9.7,1,616.0,1.0,0.8377,,,6511.0,4.003,-0.12,1.851,1.261,,288.78162,47.39735,13.422,13.72,13.362,13.294,13.277,12.427,12.191,12.14,0.0,19.251908,47.39631,-7.3,-3.7,0.000191,0.000109,-7.7,-1.6,7.9,-7.7,-1.2,7.8,0
